utt_id,wav_path,phone_len,romaji_len,devo_count,audio_dur_s,strata_group,split
BASIC5000_4414,data/jsut_ver1.1/basic5000/wav/BASIC5000_4414.wav,130,83,9,9.7,4,train
BASIC5000_4415,data/jsut_ver1.1/basic5000/wav/BASIC5000_4415.wav,38,20,0,3.06,1,train
BASIC5000_4416,data/jsut_ver1.1/basic5000/wav/BASIC5000_4416.wav,95,60,5,7.26,4,train
BASIC5000_4417,data/jsut_ver1.1/basic5000/wav/BASIC5000_4417.wav,70,43,1,5.93,4,train
BASIC5000_4418,data/jsut_ver1.1/basic5000/wav/BASIC5000_4418.wav,106,62,4,8.23,4,train
BASIC5000_4419,data/jsut_ver1.1/basic5000/wav/BASIC5000_4419.wav,31,18,0,2.71,1,train
BASIC5000_4420,data/jsut_ver1.1/basic5000/wav/BASIC5000_4420.wav,115,68,0,8.51,4,train
BASIC5000_4421,data/jsut_ver1.1/basic5000/wav/BASIC5000_4421.wav,160,97,4,12.26,4,train
BASIC5000_4422,data/jsut_ver1.1/basic5000/wav/BASIC5000_4422.wav,87,54,5,7.06,4,train
BASIC5000_4423,data/jsut_ver1.1/basic5000/wav/BASIC5000_4423.wav,33,23,3,2.78,1,val
BASIC5000_4424,data/jsut_ver1.1/basic5000/wav/BASIC5000_4424.wav,84,50,0,6.42,4,val
BASIC5000_4425,data/jsut_ver1.1/basic5000/wav/BASIC5000_4425.wav,85,50,1,6.5,4,train
BASIC5000_4426,data/jsut_ver1.1/basic5000/wav/BASIC5000_4426.wav,90,53,2,6.65,4,test
BASIC5000_4427,data/jsut_ver1.1/basic5000/wav/BASIC5000_4427.wav,108,64,2,8.57,4,train
BASIC5000_4428,data/jsut_ver1.1/basic5000/wav/BASIC5000_4428.wav,46,26,0,3.81,2,val
BASIC5000_4429,data/jsut_ver1.1/basic5000/wav/BASIC5000_4429.wav,69,39,0,5.41,3,train
BASIC5000_4430,data/jsut_ver1.1/basic5000/wav/BASIC5000_4430.wav,120,76,9,9.5,4,train
BASIC5000_4431,data/jsut_ver1.1/basic5000/wav/BASIC5000_4431.wav,113,67,1,8.44,4,train
BASIC5000_4432,data/jsut_ver1.1/basic5000/wav/BASIC5000_4432.wav,106,62,3,7.14,4,train
BASIC5000_4433,data/jsut_ver1.1/basic5000/wav/BASIC5000_4433.wav,53,34,0,5.18,3,train
BASIC5000_4434,data/jsut_ver1.1/basic5000/wav/BASIC5000_4434.wav,115,73,11,8.79,4,train
BASIC5000_4435,data/jsut_ver1.1/basic5000/wav/BASIC5000_4435.wav,55,32,1,4.24,3,train
BASIC5000_4436,data/jsut_ver1.1/basic5000/wav/BASIC5000_4436.wav,45,30,3,3.6,2,train
BASIC5000_4437,data/jsut_ver1.1/basic5000/wav/BASIC5000_4437.wav,43,31,5,5.4,2,train
BASIC5000_4438,data/jsut_ver1.1/basic5000/wav/BASIC5000_4438.wav,113,71,1,9.25,4,test
BASIC5000_4439,data/jsut_ver1.1/basic5000/wav/BASIC5000_4439.wav,125,79,6,10.45,4,train
BASIC5000_4440,data/jsut_ver1.1/basic5000/wav/BASIC5000_4440.wav,112,67,1,10.11,4,train
BASIC5000_4441,data/jsut_ver1.1/basic5000/wav/BASIC5000_4441.wav,109,68,2,9.23,4,train
BASIC5000_4442,data/jsut_ver1.1/basic5000/wav/BASIC5000_4442.wav,62,36,1,5.330395833333333,3,train
BASIC5000_4443,data/jsut_ver1.1/basic5000/wav/BASIC5000_4443.wav,59,37,1,5.909291666666666,3,train
BASIC5000_4444,data/jsut_ver1.1/basic5000/wav/BASIC5000_4444.wav,87,52,2,7.019291666666667,4,train
BASIC5000_4445,data/jsut_ver1.1/basic5000/wav/BASIC5000_4445.wav,148,85,2,11.34,4,train
BASIC5000_4446,data/jsut_ver1.1/basic5000/wav/BASIC5000_4446.wav,54,31,1,4.39,3,train
BASIC5000_4447,data/jsut_ver1.1/basic5000/wav/BASIC5000_4447.wav,121,74,5,10.07,4,train
BASIC5000_4448,data/jsut_ver1.1/basic5000/wav/BASIC5000_4448.wav,118,76,11,8.99,4,val
BASIC5000_4449,data/jsut_ver1.1/basic5000/wav/BASIC5000_4449.wav,92,56,6,6.67,4,val
BASIC5000_4450,data/jsut_ver1.1/basic5000/wav/BASIC5000_4450.wav,132,79,6,9.8,4,test
BASIC5000_4451,data/jsut_ver1.1/basic5000/wav/BASIC5000_4451.wav,66,40,1,5.909291666666666,3,train
BASIC5000_4452,data/jsut_ver1.1/basic5000/wav/BASIC5000_4452.wav,70,41,1,6.2392916666666665,4,train
BASIC5000_4453,data/jsut_ver1.1/basic5000/wav/BASIC5000_4453.wav,82,49,3,6.19,4,train
BASIC5000_4454,data/jsut_ver1.1/basic5000/wav/BASIC5000_4454.wav,56,32,0,5.26,3,train
BASIC5000_4455,data/jsut_ver1.1/basic5000/wav/BASIC5000_4455.wav,79,48,1,6.61,4,train
BASIC5000_4456,data/jsut_ver1.1/basic5000/wav/BASIC5000_4456.wav,133,82,5,10.33,4,train
BASIC5000_4457,data/jsut_ver1.1/basic5000/wav/BASIC5000_4457.wav,167,102,9,13.42,4,val
BASIC5000_4458,data/jsut_ver1.1/basic5000/wav/BASIC5000_4458.wav,141,87,6,12.12,4,train
BASIC5000_4459,data/jsut_ver1.1/basic5000/wav/BASIC5000_4459.wav,91,51,1,6.97,4,train
BASIC5000_4460,data/jsut_ver1.1/basic5000/wav/BASIC5000_4460.wav,51,32,3,4.12,3,train
BASIC5000_4461,data/jsut_ver1.1/basic5000/wav/BASIC5000_4461.wav,87,51,1,7.85,4,train
BASIC5000_4462,data/jsut_ver1.1/basic5000/wav/BASIC5000_4462.wav,94,55,3,7.969291666666667,4,train
BASIC5000_4463,data/jsut_ver1.1/basic5000/wav/BASIC5000_4463.wav,90,56,4,7.58,4,val
BASIC5000_4464,data/jsut_ver1.1/basic5000/wav/BASIC5000_4464.wav,155,87,1,11.07,4,train
BASIC5000_4465,data/jsut_ver1.1/basic5000/wav/BASIC5000_4465.wav,87,50,0,7.13,4,test
BASIC5000_4466,data/jsut_ver1.1/basic5000/wav/BASIC5000_4466.wav,59,39,3,4.97,3,train
BASIC5000_4467,data/jsut_ver1.1/basic5000/wav/BASIC5000_4467.wav,99,63,4,8.1,4,train
BASIC5000_4468,data/jsut_ver1.1/basic5000/wav/BASIC5000_4468.wav,128,78,4,10.07,4,train
BASIC5000_4469,data/jsut_ver1.1/basic5000/wav/BASIC5000_4469.wav,86,50,4,6.68,4,train
BASIC5000_4470,data/jsut_ver1.1/basic5000/wav/BASIC5000_4470.wav,93,55,0,7.44,4,train
BASIC5000_4471,data/jsut_ver1.1/basic5000/wav/BASIC5000_4471.wav,101,61,5,8.03,4,test
BASIC5000_4472,data/jsut_ver1.1/basic5000/wav/BASIC5000_4472.wav,87,53,1,7.03,4,train
BASIC5000_4473,data/jsut_ver1.1/basic5000/wav/BASIC5000_4473.wav,76,46,2,6.42,4,train
BASIC5000_4474,data/jsut_ver1.1/basic5000/wav/BASIC5000_4474.wav,77,45,1,7.51,4,train
BASIC5000_4475,data/jsut_ver1.1/basic5000/wav/BASIC5000_4475.wav,67,39,1,5.75,3,val
BASIC5000_4476,data/jsut_ver1.1/basic5000/wav/BASIC5000_4476.wav,97,59,3,7.56,4,train
BASIC5000_4477,data/jsut_ver1.1/basic5000/wav/BASIC5000_4477.wav,66,43,4,6.06,3,train
BASIC5000_4478,data/jsut_ver1.1/basic5000/wav/BASIC5000_4478.wav,109,67,4,8.87,4,train
BASIC5000_4479,data/jsut_ver1.1/basic5000/wav/BASIC5000_4479.wav,113,67,4,8.889291666666667,4,train
BASIC5000_4480,data/jsut_ver1.1/basic5000/wav/BASIC5000_4480.wav,120,72,1,9.3,4,train
BASIC5000_4481,data/jsut_ver1.1/basic5000/wav/BASIC5000_4481.wav,56,32,1,4.17,3,train
BASIC5000_4482,data/jsut_ver1.1/basic5000/wav/BASIC5000_4482.wav,91,57,5,6.82,4,train
BASIC5000_4483,data/jsut_ver1.1/basic5000/wav/BASIC5000_4483.wav,46,27,2,3.94,2,val
BASIC5000_4484,data/jsut_ver1.1/basic5000/wav/BASIC5000_4484.wav,160,97,4,11.9,4,train
BASIC5000_4485,data/jsut_ver1.1/basic5000/wav/BASIC5000_4485.wav,57,32,1,4.44,3,train
BASIC5000_4486,data/jsut_ver1.1/basic5000/wav/BASIC5000_4486.wav,60,37,3,5.18,3,train
BASIC5000_4487,data/jsut_ver1.1/basic5000/wav/BASIC5000_4487.wav,45,26,0,4.09,2,val
BASIC5000_4488,data/jsut_ver1.1/basic5000/wav/BASIC5000_4488.wav,120,73,4,9.34,4,train
BASIC5000_4489,data/jsut_ver1.1/basic5000/wav/BASIC5000_4489.wav,116,69,2,9.1,4,train
BASIC5000_4490,data/jsut_ver1.1/basic5000/wav/BASIC5000_4490.wav,59,34,1,4.42,3,train
BASIC5000_4491,data/jsut_ver1.1/basic5000/wav/BASIC5000_4491.wav,133,76,1,10.08,4,train
BASIC5000_4492,data/jsut_ver1.1/basic5000/wav/BASIC5000_4492.wav,139,81,1,10.12,4,train
BASIC5000_4493,data/jsut_ver1.1/basic5000/wav/BASIC5000_4493.wav,99,64,6,7.58,4,test
BASIC5000_4494,data/jsut_ver1.1/basic5000/wav/BASIC5000_4494.wav,103,65,9,7.95,4,train
BASIC5000_4495,data/jsut_ver1.1/basic5000/wav/BASIC5000_4495.wav,131,80,2,9.63,4,train
BASIC5000_4496,data/jsut_ver1.1/basic5000/wav/BASIC5000_4496.wav,113,68,5,9.15,4,train
BASIC5000_4497,data/jsut_ver1.1/basic5000/wav/BASIC5000_4497.wav,175,111,1,16.37,4,train
BASIC5000_4498,data/jsut_ver1.1/basic5000/wav/BASIC5000_4498.wav,51,30,1,4.32,3,train
BASIC5000_4499,data/jsut_ver1.1/basic5000/wav/BASIC5000_4499.wav,72,44,2,5.73,4,train
BASIC5000_4500,data/jsut_ver1.1/basic5000/wav/BASIC5000_4500.wav,39,23,1,4.12,1,train
BASIC5000_4501,data/jsut_ver1.1/basic5000/wav/BASIC5000_4501.wav,134,86,5,10.72,4,val
BASIC5000_4502,data/jsut_ver1.1/basic5000/wav/BASIC5000_4502.wav,97,53,2,7.64,4,train
BASIC5000_4503,data/jsut_ver1.1/basic5000/wav/BASIC5000_4503.wav,33,21,2,2.82,1,train
BASIC5000_4504,data/jsut_ver1.1/basic5000/wav/BASIC5000_4504.wav,64,39,1,4.97,3,train
BASIC5000_4505,data/jsut_ver1.1/basic5000/wav/BASIC5000_4505.wav,42,25,1,3.53,2,train
BASIC5000_4506,data/jsut_ver1.1/basic5000/wav/BASIC5000_4506.wav,64,37,2,5.14,3,train
BASIC5000_4507,data/jsut_ver1.1/basic5000/wav/BASIC5000_4507.wav,49,28,0,3.98,2,train
BASIC5000_4508,data/jsut_ver1.1/basic5000/wav/BASIC5000_4508.wav,18,10,0,1.85,1,train
BASIC5000_4509,data/jsut_ver1.1/basic5000/wav/BASIC5000_4509.wav,44,26,0,3.57,2,train
BASIC5000_4510,data/jsut_ver1.1/basic5000/wav/BASIC5000_4510.wav,61,36,1,5.36,3,test
BASIC5000_4511,data/jsut_ver1.1/basic5000/wav/BASIC5000_4511.wav,54,29,1,5.05,3,train
BASIC5000_4512,data/jsut_ver1.1/basic5000/wav/BASIC5000_4512.wav,43,27,1,3.71,2,train
BASIC5000_4513,data/jsut_ver1.1/basic5000/wav/BASIC5000_4513.wav,47,31,4,3.98,2,val
BASIC5000_4514,data/jsut_ver1.1/basic5000/wav/BASIC5000_4514.wav,75,47,4,5.47,4,train
BASIC5000_4515,data/jsut_ver1.1/basic5000/wav/BASIC5000_4515.wav,53,29,0,4.22,3,test
BASIC5000_4516,data/jsut_ver1.1/basic5000/wav/BASIC5000_4516.wav,60,35,1,4.53,3,train
BASIC5000_4517,data/jsut_ver1.1/basic5000/wav/BASIC5000_4517.wav,74,43,1,5.51,4,train
BASIC5000_4518,data/jsut_ver1.1/basic5000/wav/BASIC5000_4518.wav,40,24,2,3.18,2,train
BASIC5000_4519,data/jsut_ver1.1/basic5000/wav/BASIC5000_4519.wav,65,38,3,5.04,3,train
BASIC5000_4520,data/jsut_ver1.1/basic5000/wav/BASIC5000_4520.wav,57,37,3,4.63,3,train
BASIC5000_4521,data/jsut_ver1.1/basic5000/wav/BASIC5000_4521.wav,50,30,0,4.2,3,train
BASIC5000_4522,data/jsut_ver1.1/basic5000/wav/BASIC5000_4522.wav,53,33,2,4.25,3,train
BASIC5000_4523,data/jsut_ver1.1/basic5000/wav/BASIC5000_4523.wav,63,35,0,4.82,3,val
BASIC5000_4524,data/jsut_ver1.1/basic5000/wav/BASIC5000_4524.wav,57,33,1,4.66,3,train
BASIC5000_4525,data/jsut_ver1.1/basic5000/wav/BASIC5000_4525.wav,74,46,3,5.65,4,train
BASIC5000_4526,data/jsut_ver1.1/basic5000/wav/BASIC5000_4526.wav,58,37,5,4.41,3,val
BASIC5000_4527,data/jsut_ver1.1/basic5000/wav/BASIC5000_4527.wav,55,36,6,4.33,3,train
BASIC5000_4528,data/jsut_ver1.1/basic5000/wav/BASIC5000_4528.wav,49,31,3,3.92,2,train
BASIC5000_4529,data/jsut_ver1.1/basic5000/wav/BASIC5000_4529.wav,73,43,1,5.9,4,test
BASIC5000_4530,data/jsut_ver1.1/basic5000/wav/BASIC5000_4530.wav,53,32,0,4.48,3,train
BASIC5000_4531,data/jsut_ver1.1/basic5000/wav/BASIC5000_4531.wav,46,26,1,3.8,2,val
BASIC5000_4532,data/jsut_ver1.1/basic5000/wav/BASIC5000_4532.wav,59,36,1,4.42,3,train
BASIC5000_4533,data/jsut_ver1.1/basic5000/wav/BASIC5000_4533.wav,48,28,1,4.29,2,train
BASIC5000_4534,data/jsut_ver1.1/basic5000/wav/BASIC5000_4534.wav,76,45,1,5.94,4,train
BASIC5000_4535,data/jsut_ver1.1/basic5000/wav/BASIC5000_4535.wav,46,29,2,3.72,2,train
BASIC5000_4536,data/jsut_ver1.1/basic5000/wav/BASIC5000_4536.wav,46,27,1,3.6,2,train
BASIC5000_4537,data/jsut_ver1.1/basic5000/wav/BASIC5000_4537.wav,57,36,4,4.34,3,train
BASIC5000_4538,data/jsut_ver1.1/basic5000/wav/BASIC5000_4538.wav,90,56,3,6.81,4,train
BASIC5000_4539,data/jsut_ver1.1/basic5000/wav/BASIC5000_4539.wav,56,32,0,4.39,3,train
BASIC5000_4540,data/jsut_ver1.1/basic5000/wav/BASIC5000_4540.wav,43,26,2,3.7,2,train
BASIC5000_4541,data/jsut_ver1.1/basic5000/wav/BASIC5000_4541.wav,77,47,2,8.349291666666666,4,train
BASIC5000_4542,data/jsut_ver1.1/basic5000/wav/BASIC5000_4542.wav,41,27,3,3.81,2,train
BASIC5000_4543,data/jsut_ver1.1/basic5000/wav/BASIC5000_4543.wav,51,30,3,4.19,3,train
BASIC5000_4544,data/jsut_ver1.1/basic5000/wav/BASIC5000_4544.wav,50,30,0,3.99,3,train
BASIC5000_4545,data/jsut_ver1.1/basic5000/wav/BASIC5000_4545.wav,46,28,2,4.14,2,train
BASIC5000_4546,data/jsut_ver1.1/basic5000/wav/BASIC5000_4546.wav,78,47,4,5.62,4,train
BASIC5000_4547,data/jsut_ver1.1/basic5000/wav/BASIC5000_4547.wav,47,29,2,3.93,2,train
BASIC5000_4548,data/jsut_ver1.1/basic5000/wav/BASIC5000_4548.wav,43,29,4,3.42,2,train
BASIC5000_4549,data/jsut_ver1.1/basic5000/wav/BASIC5000_4549.wav,50,32,2,4.02,3,train
BASIC5000_4550,data/jsut_ver1.1/basic5000/wav/BASIC5000_4550.wav,54,32,1,4.44,3,train
BASIC5000_4551,data/jsut_ver1.1/basic5000/wav/BASIC5000_4551.wav,58,33,2,4.38,3,train
BASIC5000_4552,data/jsut_ver1.1/basic5000/wav/BASIC5000_4552.wav,42,27,3,3.42,2,test
BASIC5000_4553,data/jsut_ver1.1/basic5000/wav/BASIC5000_4553.wav,52,29,0,4.09,3,train
BASIC5000_4554,data/jsut_ver1.1/basic5000/wav/BASIC5000_4554.wav,56,35,2,4.73,3,train
BASIC5000_4555,data/jsut_ver1.1/basic5000/wav/BASIC5000_4555.wav,58,36,2,4.74,3,train
BASIC5000_4556,data/jsut_ver1.1/basic5000/wav/BASIC5000_4556.wav,54,32,3,4.07,3,train
BASIC5000_4557,data/jsut_ver1.1/basic5000/wav/BASIC5000_4557.wav,58,34,1,4.63,3,train
BASIC5000_4558,data/jsut_ver1.1/basic5000/wav/BASIC5000_4558.wav,42,28,2,3.79,2,train
BASIC5000_4559,data/jsut_ver1.1/basic5000/wav/BASIC5000_4559.wav,65,38,1,5.33,3,train
BASIC5000_4560,data/jsut_ver1.1/basic5000/wav/BASIC5000_4560.wav,58,32,2,4.49,3,val
BASIC5000_4561,data/jsut_ver1.1/basic5000/wav/BASIC5000_4561.wav,71,41,1,5.14,4,train
BASIC5000_4562,data/jsut_ver1.1/basic5000/wav/BASIC5000_4562.wav,49,28,2,3.76,2,test
BASIC5000_4563,data/jsut_ver1.1/basic5000/wav/BASIC5000_4563.wav,45,26,1,3.57,2,train
BASIC5000_4564,data/jsut_ver1.1/basic5000/wav/BASIC5000_4564.wav,48,29,0,4.15,2,train
BASIC5000_4565,data/jsut_ver1.1/basic5000/wav/BASIC5000_4565.wav,80,47,3,5.93,4,train
BASIC5000_4566,data/jsut_ver1.1/basic5000/wav/BASIC5000_4566.wav,50,31,4,3.92,3,train
BASIC5000_4567,data/jsut_ver1.1/basic5000/wav/BASIC5000_4567.wav,50,29,1,4.33,3,val
BASIC5000_4568,data/jsut_ver1.1/basic5000/wav/BASIC5000_4568.wav,51,29,0,4.32,3,train
BASIC5000_4569,data/jsut_ver1.1/basic5000/wav/BASIC5000_4569.wav,56,37,4,4.56,3,train
BASIC5000_4570,data/jsut_ver1.1/basic5000/wav/BASIC5000_4570.wav,61,36,1,4.58,3,train
BASIC5000_4571,data/jsut_ver1.1/basic5000/wav/BASIC5000_4571.wav,70,43,2,5.33,4,train
BASIC5000_4572,data/jsut_ver1.1/basic5000/wav/BASIC5000_4572.wav,53,32,2,4.13,3,train
BASIC5000_4573,data/jsut_ver1.1/basic5000/wav/BASIC5000_4573.wav,61,38,4,4.658895833333333,3,train
BASIC5000_4574,data/jsut_ver1.1/basic5000/wav/BASIC5000_4574.wav,71,42,3,5.16,4,train
BASIC5000_4575,data/jsut_ver1.1/basic5000/wav/BASIC5000_4575.wav,81,45,2,5.84,4,val
BASIC5000_4576,data/jsut_ver1.1/basic5000/wav/BASIC5000_4576.wav,47,30,2,3.93,2,train
BASIC5000_4577,data/jsut_ver1.1/basic5000/wav/BASIC5000_4577.wav,60,32,0,4.58,3,train
BASIC5000_4578,data/jsut_ver1.1/basic5000/wav/BASIC5000_4578.wav,57,35,3,4.22,3,train
BASIC5000_4579,data/jsut_ver1.1/basic5000/wav/BASIC5000_4579.wav,51,30,2,4.25,3,train
BASIC5000_4580,data/jsut_ver1.1/basic5000/wav/BASIC5000_4580.wav,82,47,2,6.28,4,test
BASIC5000_4581,data/jsut_ver1.1/basic5000/wav/BASIC5000_4581.wav,51,28,0,4.18,3,train
BASIC5000_4582,data/jsut_ver1.1/basic5000/wav/BASIC5000_4582.wav,46,26,1,3.26,2,train
BASIC5000_4583,data/jsut_ver1.1/basic5000/wav/BASIC5000_4583.wav,46,27,0,3.97,2,train
BASIC5000_4584,data/jsut_ver1.1/basic5000/wav/BASIC5000_4584.wav,60,36,2,4.56,3,train
BASIC5000_4585,data/jsut_ver1.1/basic5000/wav/BASIC5000_4585.wav,50,31,3,4.15,3,train
BASIC5000_4586,data/jsut_ver1.1/basic5000/wav/BASIC5000_4586.wav,44,26,2,3.49,2,train
BASIC5000_4587,data/jsut_ver1.1/basic5000/wav/BASIC5000_4587.wav,43,25,0,3.5,2,train
BASIC5000_4588,data/jsut_ver1.1/basic5000/wav/BASIC5000_4588.wav,54,32,1,4.29,3,train
BASIC5000_4589,data/jsut_ver1.1/basic5000/wav/BASIC5000_4589.wav,68,40,3,5.03,3,train
BASIC5000_4590,data/jsut_ver1.1/basic5000/wav/BASIC5000_4590.wav,45,26,1,3.6,2,test
BASIC5000_4591,data/jsut_ver1.1/basic5000/wav/BASIC5000_4591.wav,62,36,1,4.92,3,train
BASIC5000_4592,data/jsut_ver1.1/basic5000/wav/BASIC5000_4592.wav,36,25,2,3.08,1,train
BASIC5000_4593,data/jsut_ver1.1/basic5000/wav/BASIC5000_4593.wav,52,29,1,4.16,3,train
BASIC5000_4594,data/jsut_ver1.1/basic5000/wav/BASIC5000_4594.wav,57,34,3,4.4,3,train
BASIC5000_4595,data/jsut_ver1.1/basic5000/wav/BASIC5000_4595.wav,75,45,3,5.45,4,train
BASIC5000_4596,data/jsut_ver1.1/basic5000/wav/BASIC5000_4596.wav,57,33,2,4.68,3,train
BASIC5000_4597,data/jsut_ver1.1/basic5000/wav/BASIC5000_4597.wav,37,23,2,3.39,1,train
BASIC5000_4598,data/jsut_ver1.1/basic5000/wav/BASIC5000_4598.wav,47,28,0,3.81,2,train
BASIC5000_4599,data/jsut_ver1.1/basic5000/wav/BASIC5000_4599.wav,47,27,1,3.99,2,train
BASIC5000_4600,data/jsut_ver1.1/basic5000/wav/BASIC5000_4600.wav,47,28,1,3.9,2,train
BASIC5000_4601,data/jsut_ver1.1/basic5000/wav/BASIC5000_4601.wav,64,36,0,5.2,3,val
BASIC5000_4602,data/jsut_ver1.1/basic5000/wav/BASIC5000_4602.wav,43,29,2,3.43,2,train
BASIC5000_4603,data/jsut_ver1.1/basic5000/wav/BASIC5000_4603.wav,53,32,1,5.1,3,train
BASIC5000_4604,data/jsut_ver1.1/basic5000/wav/BASIC5000_4604.wav,45,28,2,3.69,2,test
BASIC5000_4605,data/jsut_ver1.1/basic5000/wav/BASIC5000_4605.wav,66,37,0,5.16,3,train
BASIC5000_4606,data/jsut_ver1.1/basic5000/wav/BASIC5000_4606.wav,49,27,0,3.84,2,train
BASIC5000_4607,data/jsut_ver1.1/basic5000/wav/BASIC5000_4607.wav,48,28,1,3.68,2,train
BASIC5000_4608,data/jsut_ver1.1/basic5000/wav/BASIC5000_4608.wav,68,38,1,4.91,3,train
BASIC5000_4609,data/jsut_ver1.1/basic5000/wav/BASIC5000_4609.wav,56,32,0,4.35,3,train
BASIC5000_4610,data/jsut_ver1.1/basic5000/wav/BASIC5000_4610.wav,44,25,0,4.93,2,train
BASIC5000_4611,data/jsut_ver1.1/basic5000/wav/BASIC5000_4611.wav,56,35,4,4.43,3,train
BASIC5000_4612,data/jsut_ver1.1/basic5000/wav/BASIC5000_4612.wav,43,25,1,3.45,2,test
BASIC5000_4613,data/jsut_ver1.1/basic5000/wav/BASIC5000_4613.wav,45,30,3,3.72,2,train
BASIC5000_4614,data/jsut_ver1.1/basic5000/wav/BASIC5000_4614.wav,44,27,1,3.67,2,test
BASIC5000_4615,data/jsut_ver1.1/basic5000/wav/BASIC5000_4615.wav,71,42,2,4.83,4,train
BASIC5000_4616,data/jsut_ver1.1/basic5000/wav/BASIC5000_4616.wav,47,28,1,3.69,2,train
BASIC5000_4617,data/jsut_ver1.1/basic5000/wav/BASIC5000_4617.wav,48,27,1,3.9,2,train
BASIC5000_4618,data/jsut_ver1.1/basic5000/wav/BASIC5000_4618.wav,53,35,5,4.11,3,train
BASIC5000_4619,data/jsut_ver1.1/basic5000/wav/BASIC5000_4619.wav,54,32,1,4.43,3,train
BASIC5000_4620,data/jsut_ver1.1/basic5000/wav/BASIC5000_4620.wav,35,20,0,3.29,1,train
BASIC5000_4621,data/jsut_ver1.1/basic5000/wav/BASIC5000_4621.wav,31,18,1,2.86,1,train
BASIC5000_4622,data/jsut_ver1.1/basic5000/wav/BASIC5000_4622.wav,16,10,0,2.0792916666666668,1,train
BASIC5000_4623,data/jsut_ver1.1/basic5000/wav/BASIC5000_4623.wav,30,17,1,2.49,1,train
BASIC5000_4624,data/jsut_ver1.1/basic5000/wav/BASIC5000_4624.wav,63,35,1,5.19,3,train
BASIC5000_4625,data/jsut_ver1.1/basic5000/wav/BASIC5000_4625.wav,22,14,1,2.15,1,train
BASIC5000_4626,data/jsut_ver1.1/basic5000/wav/BASIC5000_4626.wav,25,14,1,2.13,1,train
BASIC5000_4627,data/jsut_ver1.1/basic5000/wav/BASIC5000_4627.wav,24,14,1,2.2,1,test
BASIC5000_4628,data/jsut_ver1.1/basic5000/wav/BASIC5000_4628.wav,32,19,0,3.25,1,val
BASIC5000_4629,data/jsut_ver1.1/basic5000/wav/BASIC5000_4629.wav,27,16,1,2.42,1,test
BASIC5000_4630,data/jsut_ver1.1/basic5000/wav/BASIC5000_4630.wav,30,16,0,2.64,1,train
BASIC5000_4631,data/jsut_ver1.1/basic5000/wav/BASIC5000_4631.wav,37,23,3,2.99,1,train
BASIC5000_4632,data/jsut_ver1.1/basic5000/wav/BASIC5000_4632.wav,51,29,2,3.78,3,train
BASIC5000_4633,data/jsut_ver1.1/basic5000/wav/BASIC5000_4633.wav,44,30,2,3.93,2,train
BASIC5000_4634,data/jsut_ver1.1/basic5000/wav/BASIC5000_4634.wav,33,22,2,3.06,1,test
BASIC5000_4635,data/jsut_ver1.1/basic5000/wav/BASIC5000_4635.wav,30,19,1,2.61,1,val
BASIC5000_4636,data/jsut_ver1.1/basic5000/wav/BASIC5000_4636.wav,21,14,1,2.37,1,train
BASIC5000_4637,data/jsut_ver1.1/basic5000/wav/BASIC5000_4637.wav,54,31,2,4.34,3,train
BASIC5000_4638,data/jsut_ver1.1/basic5000/wav/BASIC5000_4638.wav,39,24,0,3.44,1,test
BASIC5000_4639,data/jsut_ver1.1/basic5000/wav/BASIC5000_4639.wav,39,25,3,3.25,1,val
BASIC5000_4640,data/jsut_ver1.1/basic5000/wav/BASIC5000_4640.wav,34,20,2,2.88,1,train
BASIC5000_4641,data/jsut_ver1.1/basic5000/wav/BASIC5000_4641.wav,12,8,1,1.44,1,train
BASIC5000_4642,data/jsut_ver1.1/basic5000/wav/BASIC5000_4642.wav,29,17,0,2.63,1,train
BASIC5000_4643,data/jsut_ver1.1/basic5000/wav/BASIC5000_4643.wav,39,23,2,3.02,1,train
BASIC5000_4644,data/jsut_ver1.1/basic5000/wav/BASIC5000_4644.wav,48,28,2,3.97,2,val
BASIC5000_4645,data/jsut_ver1.1/basic5000/wav/BASIC5000_4645.wav,46,29,2,3.73,2,train
BASIC5000_4646,data/jsut_ver1.1/basic5000/wav/BASIC5000_4646.wav,38,23,2,3.39,1,train
BASIC5000_4647,data/jsut_ver1.1/basic5000/wav/BASIC5000_4647.wav,32,18,1,2.92,1,val
BASIC5000_4648,data/jsut_ver1.1/basic5000/wav/BASIC5000_4648.wav,56,35,1,4.64,3,train
BASIC5000_4649,data/jsut_ver1.1/basic5000/wav/BASIC5000_4649.wav,27,14,0,2.64,1,train
BASIC5000_4650,data/jsut_ver1.1/basic5000/wav/BASIC5000_4650.wav,28,17,0,2.81,1,train
BASIC5000_4651,data/jsut_ver1.1/basic5000/wav/BASIC5000_4651.wav,35,21,0,2.97,1,train
BASIC5000_4652,data/jsut_ver1.1/basic5000/wav/BASIC5000_4652.wav,36,23,1,3.13,1,val
BASIC5000_4653,data/jsut_ver1.1/basic5000/wav/BASIC5000_4653.wav,39,22,0,3.41,1,train
BASIC5000_4654,data/jsut_ver1.1/basic5000/wav/BASIC5000_4654.wav,47,26,0,3.84,2,train
BASIC5000_4655,data/jsut_ver1.1/basic5000/wav/BASIC5000_4655.wav,48,28,1,3.77,2,train
BASIC5000_4656,data/jsut_ver1.1/basic5000/wav/BASIC5000_4656.wav,25,16,1,2.41,1,train
BASIC5000_4657,data/jsut_ver1.1/basic5000/wav/BASIC5000_4657.wav,30,18,1,3.18,1,train
